ROBO_ID;TEMP_VALUE;REG_DATE;JT1_e;JT2_e;JT3_e;JT4_e;JT5_e;JT6_e;JT7_e;JT8_e;JT1_c;JT2_c;JT3_c;JT4_c;JT5_c;JT6_c;JT7_c;JT8_c;CODE
1;62.69565217;9.05.2022;-1.72;41.67;-65.77;28.27;79.08;12.85;220.07;0;3.4;19.2;5.9;2;5;1.4;1.8;0;
1;66.26086957;9.06.2022;-1.72;41.66;-65.77;28.27;79.08;12.85;220.05;0;3.4;22.7;5.9;1.9;5;1.4;1.7;0;
1;65.73913043;9.07.2022;-1.47;40.07;-45.05;49.95;55.12;10.93;199.78;0;1.3;17.3;6.2;1.7;3.7;0.9;0.9;0;
2;56.7826087;1.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;13.5;6.4;1.7;4.6;1.2;1.8;0;
2;60.95652174;1.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.1;13.5;6.3;1.8;4.6;1.2;1.8;0.1;
2;60.52173913;1.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.2;14.2;6.3;1.8;4.6;1.2;1.8;0;
2;65.91304348;1.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.07;0;3.2;14.3;6.3;1.7;4.6;1.2;1.8;0.1;
2;50.82608696;10.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.13;0;3.2;13.5;6.2;2.3;4.7;1.5;1.8;0;
2;55.08695652;10.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.6;6.3;1.8;4.6;1.2;1.8;0;
2;56.2173913;10.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;14.2;6.4;1.7;4.6;1.2;1.9;0;
2;65.73913043;10.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;14.2;6.3;1.7;4.6;1.2;1.7;0;
2;60.17391304;10.07.2022;5.52;44.02;-38.28;-63.22;56.82;-4.04;-0.75;0;1.2;14.7;6.3;1.6;3.7;1;0.9;0;E1043
2;49.2173913;11.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.13;0;3.2;13.5;6.2;2.3;4.7;1.5;1.8;0;
2;54.30434783;11.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;13.6;6.3;1.8;4.6;1.2;1.9;0;
2;57.47826087;11.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;14.2;6.3;1.7;4.6;1.2;1.8;0;
2;64.13043478;11.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.2;14.3;6.3;1.7;4.6;1.2;1.8;0.1;
2;60.65217391;11.07.2022;-12.14;50.2;-63.47;-10.78;90.2;-19.7;200.05;0;1.8;14;5.6;1.6;4.3;1;1.3;0;E5055
2;60.65217391;11.07.2022;-12.14;50.2;-63.47;-10.78;90.2;-19.7;200.05;0;1.8;14;5.6;1.6;4.3;1;1.3;0;E5054
2;48.26086957;12.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.6;6.3;2.1;4.6;1.4;1.8;0;
2;54.2173913;12.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;13.6;6.4;1.8;4.6;1.2;1.8;0;
2;58.65217391;12.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.1;14.1;6.4;1.7;4.6;1.2;1.9;0;
2;59.86956522;12.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.2;14.2;6.3;1.8;4.6;1.2;1.7;0;
2;61.52173913;12.07.2022;-12.14;50.2;-63.47;-10.78;90.2;-19.7;200.05;0;1.8;14;5.6;1.6;4.3;1;1.3;0;
2;48.13043478;13.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.13;0;3.1;13.6;6.4;2;4.6;1.3;1.9;0;
2;53.41666667;13.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.6;6.4;1.8;4.6;1.2;1.8;0.1;
2;60.04347826;13.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.1;14.2;6.4;1.7;4.7;1.2;1.9;0.1;E1043
2;63.60869565;13.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.2;14.3;6.4;1.7;4.6;1.2;1.8;0.1;
2;60.91304348;13.07.2022;-12.14;50.2;-63.47;-10.78;90.2;-19.7;200.05;0;1.8;14;5.6;1.6;4.3;1;1.3;0;E5055
2;54.65217391;14.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.6;6.4;1.9;4.6;1.3;1.8;0;
2;61.05;14.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;E5055
2;61.05;14.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;E5055
2;64.95652174;14.06.2022;-12.22;50.21;-63.44;-10.69;90.13;-19.56;200.1;0;3.2;14.3;6.4;1.7;4.6;1.2;1.8;0;
2;60.30434783;14.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.2;14.4;6.3;1.8;4.6;1.2;1.8;0;
2;58.17391304;15.02.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.4;6.4;1.7;4.6;1.2;1.9;0;
2;55.30434783;15.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;13.5;6.4;1.9;4.6;1.3;1.8;0;
2;56.47826087;15.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.1;13.6;6.3;1.8;4.6;1.2;1.8;0;
2;64.56521739;15.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.08;0;3.2;14.2;6.3;1.7;4.6;1.2;1.8;0;
2;61.2173913;15.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.2;14.4;6.3;1.8;4.6;1.2;1.8;0.1;
2;58.91304348;16.02.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3;13.3;6.3;1.7;4.6;1.2;1.8;0;
2;54.47826087;16.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;13.5;6.4;1.9;4.6;1.3;1.8;0;
2;56.52173913;16.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.6;6.4;1.8;4.6;1.2;1.8;0;
2;61;16.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.2;14.2;6.4;1.7;4.7;1.2;1.8;0;
2;63.56521739;16.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;14.3;6.3;1.7;4.6;1.2;1.8;0;
2;61.86956522;16.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.1;14.5;6.3;1.7;4.5;1.2;1.8;0;
2;60.5;17.02.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.1;13.3;6.3;1.7;4.6;1.1;1.8;0.1;
2;56.30434783;17.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;13.5;6.4;1.9;4.6;1.3;1.8;0;
2;53;17.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.1;13.6;6.3;1.8;4.6;1.2;1.8;0;
2;61.26086957;17.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.2;6.4;1.7;4.7;1.2;1.8;0;
2;63.17391304;17.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.2;14.3;6.3;1.7;4.6;1.2;1.8;0;
2;61.47826087;17.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.1;14.5;6.3;1.7;4.5;1.2;1.8;0;
2;52.7826087;18.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;13.6;6.3;1.9;4.6;1.3;1.8;0.1;
2;53.39130435;18.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.7;6.4;1.8;4.6;1.2;1.8;0;
2;56.7826087;18.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0.1;
2;64.26086957;18.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.2;14.3;6.3;1.7;4.6;1.2;1.8;0.1;
2;63.91304348;18.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;14.5;6.3;1.7;4.6;1.2;1.8;0.1;
2;59.13043478;19.02.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.4;6.3;1.7;4.6;1.2;1.8;0;
2;51.82608696;19.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;13.6;6.3;1.9;4.6;1.3;1.8;0.1;
2;53.82608696;19.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.7;6.3;1.8;4.6;1.2;1.9;0;
2;55.30434783;19.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0.1;E5055
2;60.2173913;19.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;14.2;6.2;1.8;4.5;1.2;1.8;0.1;E5055
2;60.2173913;19.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;14.2;6.2;1.8;4.5;1.2;1.8;0.1;E1043
2;62.91304348;19.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;14.5;6.3;1.7;4.6;1.2;1.8;0.1;
2;57.08695652;2.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.5;6.3;1.7;4.6;1.2;1.8;0.1;
2;59.47826087;2.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.5;6.3;1.8;4.6;1.2;1.9;0;
2;53.17391304;2.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.8;6.3;1.8;4.5;1.2;1.8;0;
2;63.56521739;2.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.08;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;
2;65.7826087;2.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;
2;53.86956522;20.02.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;13.3;6.3;1.7;4.6;1.2;1.8;0.1;E5055
2;53.86956522;20.02.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;13.3;6.3;1.7;4.6;1.2;1.8;0.1;E5055
2;50.30434783;20.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;13.6;6.3;1.8;4.6;1.3;1.8;0;
2;55.26086957;20.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.7;6.3;1.8;4.6;1.3;1.9;0.1;
2;54.47826087;20.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.14;0;3.2;14.2;6.2;2;4.6;1.4;1.8;0;
2;63.82608696;20.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.2;14.3;6.4;1.7;4.6;1.2;1.8;0.1;
2;63.56521739;20.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.1;14.5;6.3;1.7;4.6;1.2;1.8;0;
2;59.91304348;21.02.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.4;6.4;1.7;4.6;1.2;1.9;0;
2;54.7826087;21.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;13.6;6.4;1.8;4.6;1.3;1.8;0;
2;54.82608696;21.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.7;6.3;1.8;4.6;1.2;1.9;0;
2;56.26086957;21.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.2;14.2;6.2;1.9;4.6;1.3;1.8;0;
2;63.82608696;21.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.2;14.3;6.4;1.7;4.6;1.2;1.8;0.1;
2;63.95652174;21.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.08;0;3.1;14.5;6.3;1.7;4.6;1.2;1.7;0;
2;61.34782609;22.02.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.3;6.4;1.7;4.6;1.1;1.8;0;
2;55.47826087;22.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.08;0;3.1;13.6;6.3;1.8;4.6;1.3;1.8;0.1;
2;55.7826087;22.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.7;6.3;1.8;4.6;1.2;1.9;0.1;
2;57.7826087;22.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.2;14.2;6.3;1.8;4.6;1.2;1.8;0;
2;65.13043478;22.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.08;0;3.2;14.3;6.3;1.7;4.6;1.2;1.8;0;
2;64.91304348;22.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;14.5;6.3;1.7;4.6;1.2;1.8;0;
2;61.39130435;23.02.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.3;6.4;1.7;4.6;1.1;1.8;0;
2;56;23.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.08;0;3.1;13.6;6.4;1.8;4.6;1.3;1.8;0;
2;55;23.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.6;6.3;1.7;4.6;1.2;1.8;0;
2;60.7826087;23.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.2;14.3;6.4;1.7;4.6;1.2;1.8;0;
2;65;23.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.2;14.3;6.4;1.7;4.6;1.2;1.8;0.1;
2;64.43478261;23.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;14.5;6.4;1.7;4.6;1.2;1.8;0;
2;58.86956522;24.02.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.3;6.4;1.7;4.6;1.1;1.8;0;
2;56.26086957;24.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.08;0;3.1;13.6;6.3;1.8;4.6;1.3;1.8;0.1;
2;55.17391304;24.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.6;6.3;1.7;4.6;1.2;1.8;0;
2;61.30434783;24.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.2;14.2;6.4;1.7;4.7;1.2;1.8;0.1;
2;63.04347826;24.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.2;14.3;6.4;1.7;4.6;1.2;1.8;0;
2;61.75;24.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;14.4;6.3;1.8;4.5;1.2;1.8;0.1;
2;57.2173913;25.02.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.3;6.4;1.7;4.6;1.2;1.8;0;
2;56.7826087;25.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.08;0;3.1;13.6;6.3;1.8;4.6;1.3;1.8;0;
2;58.47826087;25.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;13.8;6.4;1.8;4.6;1.2;1.8;0;
2;63.39130435;25.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.2;6.4;1.7;4.7;1.2;1.8;0.1;
2;63.34782609;25.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.08;0;3.2;14.3;6.4;1.7;4.6;1.2;1.8;0;
2;56;26.02.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.1;13.5;6.3;1.7;4.6;1.2;1.8;0;
2;57;26.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.6;6.4;1.8;4.6;1.3;1.8;0;
2;59.08695652;26.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.8;6.3;1.7;4.6;1.2;1.8;0.1;
2;63.82608696;26.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.08;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;
2;60.26086957;26.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.2;14.2;6.2;1.8;4.5;1.2;1.8;0;E5055
2;66.2173913;26.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.5;6.4;1.7;4.7;1.2;1.8;0;
2;51.17391304;27.02.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.4;6.3;1.7;4.6;1.1;1.8;0;
2;50.52173913;27.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.5;6.2;2.1;4.6;1.4;1.8;0.1;
2;58.34782609;27.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.1;13.8;6.4;1.8;4.6;1.2;1.8;0;
2;64.39130435;27.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.08;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;
2;63.47826087;27.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;14.3;6.3;1.7;4.6;1.2;1.7;0;
2;66.17391304;27.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.07;0;3.2;14.5;6.4;1.7;4.7;1.2;1.8;0;
2;57.34782609;28.02.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.4;6.4;1.7;4.6;1.2;1.8;0;
2;55.83333333;28.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.5;6.4;1.8;4.6;1.3;1.9;0;
2;56.86956522;28.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.1;13.8;6.3;1.8;4.6;1.2;1.8;0.1;
2;63.30434783;28.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.2;14.2;6.3;1.7;4.6;1.2;1.8;0;
2;63.91304348;28.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.2;14.3;6.3;1.7;4.6;1.2;1.8;0;
2;64.4;28.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.5;6.4;1.7;4.6;1.2;1.8;0.1;
2;56.2173913;29.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.1;13.9;6.3;1.7;4.6;1.2;1.8;0.1;
2;59.69565217;29.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.2;14.2;6.3;1.7;4.6;1.2;1.7;0.1;
2;64.43478261;29.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;14.3;6.3;1.7;4.6;1.2;1.7;0;
2;56.39130435;3.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.4;6.4;1.7;4.6;1.2;1.8;0;
2;54.91304348;3.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.5;6.2;2;4.6;1.3;1.9;0.1;
2;52.60869565;3.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.8;6.3;1.8;4.5;1.2;1.8;0;
2;64.17391304;3.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.08;0;3.2;14.3;6.4;1.7;4.6;1.2;1.8;0;
2;62.43478261;3.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;
2;58.2173913;30.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.5;6.3;1.8;4.6;1.3;1.8;0;
2;54.41666667;30.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.9;6.3;1.8;4.5;1.2;1.8;0;
2;60.56521739;30.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.2;14.2;6.3;1.7;4.6;1.2;1.7;0.1;
2;64.82608696;30.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.2;14.3;6.3;1.7;4.6;1.2;1.8;0;
2;57;31.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.6;6.4;1.8;4.6;1.3;1.9;0;
2;62.2173913;31.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.2;14.2;6.2;1.8;4.6;1.2;1.8;0.1;
2;58;4.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;13.5;6.3;1.7;4.6;1.2;1.8;0;
2;54;4.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.1;13.6;6.4;1.8;4.6;1.3;1.8;0;
2;51.30434783;4.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.16;0;3.1;14.1;6.2;1.9;4.6;1.3;1.8;0;
2;65.26086957;4.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.07;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;
2;59.2173913;4.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;E5055
2;59.2173913;4.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;E5050
2;59.2173913;4.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;E5050
2;58.2173913;5.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.4;6.3;1.7;4.6;1.2;1.8;0;E1287
2;58.2173913;5.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.4;6.3;1.7;4.6;1.2;1.8;0;E1288
2;55.91304348;5.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.11;0;3.1;13.6;6.3;1.8;4.6;1.3;1.8;0;
2;54.04347826;5.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;14.1;6.3;1.7;4.6;1.2;1.8;0;
2;61.86956522;5.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.2;14.1;6.3;1.8;4.6;1.2;1.8;0;
2;61.13043478;5.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;E5050
2;61.13043478;5.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;E5050
2;61.13043478;5.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;E5050
2;61.13043478;5.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;E5050
2;52.13043478;6.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.3;6.3;1.8;4.6;1.2;1.8;0;E1043
2;56.5;6.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;13.6;6.4;1.8;4.6;1.2;1.8;0;
2;55.13043478;6.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.1;14.1;6.4;1.7;4.5;1.2;1.8;0;
2;64.30434783;6.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.08;0;3.2;14.3;6.3;1.7;4.6;1.2;1.8;0;
2;61.60869565;6.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;
2;49.60869565;7.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.3;6.3;1.8;4.6;1.2;1.8;0;E1043
2;54.5;7.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;14.2;6.3;1.7;4.6;1.2;1.9;0;
2;63.69565217;7.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.1;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;
2;61.65217391;7.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;
2;48.52173913;8.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.3;6.3;1.8;4.6;1.2;1.8;0;
2;55.69565217;8.04.2022;-16.57;41.76;24.64;5.2;-69.74;21.05;192.22;0;5;14.5;6.1;1.2;4.1;1.9;1.1;0;
2;63.56521739;8.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.08;0;3.1;14.3;6.3;1.7;4.6;1.2;1.7;0;
2;61.65217391;8.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;E1043
2;61.65217391;8.07.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.2;14.2;6.4;1.7;4.6;1.2;1.8;0;E1043
2;47.43478261;9.03.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;13.3;6.3;1.8;4.6;1.2;1.8;0;
2;58;9.04.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.08;0;3.1;13.6;6.3;1.7;4.6;1.2;1.8;0;
2;55.86956522;9.05.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.12;0;3.1;14.2;6.3;1.7;4.6;1.2;1.8;0;
2;64.13043478;9.06.2022;-12.22;50.21;-63.44;-10.7;90.13;-19.56;200.09;0;3.1;14.3;6.3;1.7;4.6;1.2;1.8;0;
2;62.30434783;9.07.2022;5.52;44.02;-38.28;-63.22;56.82;-4.04;-0.75;0;1.2;14.7;6.3;1.6;3.7;1;0.9;0;E1043
2;62.30434783;9.07.2022;5.52;44.02;-38.28;-63.22;56.82;-4.04;-0.75;0;1.2;14.7;6.3;1.6;3.7;1;0.9;0;E1043
2;62.30434783;9.07.2022;5.52;44.02;-38.28;-63.22;56.82;-4.04;-0.75;0;1.2;14.7;6.3;1.6;3.7;1;0.9;0;E1363
